Repository URL,Country code,CORE ID,OpenDOAR ID,ROAR ID,Software,Version
http://orbit.dtu.dk,DK,525,1202,,na,na
http://hrcak.srce.hr,hr,527,,645,na,na
http://nova.newcastle.edu.au,AU,529,1311,,na,na
http://dro.deakin.edu.au,AU,530,1469,,na,na
http://essuir.sumdu.edu.ua,ua,532,,3352,dspace, 5.9
http://cemadoc.irstea.fr,FR,533,1587,,na,na
http://www.kobson.nb.rs,RS,534,803,,opus,
http://riunet.upv.es,es,535,,1127,dspace, 5.8
http://www.re-ad.dk,DK,537,2598,,opus,
http://openarchive.cbs.dk,DK,538,234,,dspace,
http://www.rad.unam.mx,mx,539,,3521,na,na
https://etd.adm.unipi.it,IT,540,465,,na,na
http://repositorio.espe.edu.ec,ec,541,,3523,dspace, 5.5
http://publikationen.ub.uni-frankfurt.de,de,542,,4314,opus,
http://dspace.ut.ee,EE,543,1018,,dspace, 6.2
http://bibmed.ucla.edu.ve,VE,545,301,,na,na
http://koasas.kaist.ac.kr,KR,546,1216,,dspace, 5.5
https://publicatt.unicatt.it,IT,547,2601,,dspace, 4.3
http://ir.kneu.edu.ua,ua,548,,3385,dspace, 1.6
http://dspace.upce.cz,CZ,552,1512,,dspace, 6.3
http://repub.eur.nl,NL,554,1113,,na,na
http://helda.helsinki.fi,FI,555,1593,,dspace, 5.5
http://www.saber.ula.ve,ve,556,,1147,dspace, 6.2
http://dspace.flinders.edu.au,AU,557,778,,dspace,
http://www.hprints.org,DK,558,1169,,na,na
http://espace.library.uq.edu.au,AU,559,575,,na,na
http://kb.psu.ac.th,th,560,,2634,na,na
http://boa.unimib.it,IT,561,1299,,dspace, 4.3
http://epubs.scu.edu.au,AU,562,409,,digital commons,
http://dspace.lib.uom.gr,GR,563,587,,dspace, 5.6
http://zbc.uz.zgora.pl,PL,564,723,,dlibra,
http://tesis.uchile.cl,CL,565,2574,,dspace, 5.5
http://ir.ncnu.edu.tw,tw,1797,,3357,na,na
http://www.polona.pl,PL,1799,2062,,na,na
http://ir.ndhu.edu.tw,TW,1800,1986,,na,na
http://nipr.repo.nii.ac.jp,JP,1804,3342,,na,na
http://ir.lib.nknu.edu.tw,TW,1805,2209,,na,na
http://ir.nou.edu.tw,tw,1807,,2811,na,na
http://nsdl.niscair.res.in,in,1809,,2493,dspace, 3.0
http://ntuer.lib.ntue.edu.tw,TW,1810,1985,,na,na
http://irlib.ntunhs.edu.tw,TW,1811,3633,,na,na
http://ir.lib.ntust.edu.tw,TW,1812,1660,,na,na
http://nthur.lib.nthu.edu.tw,tw,1813,,905,na,na
http://ir.nuk.edu.tw,TW,1814,1831,,na,na
http://dare.uva.nl,nl,1816,,4527,na,na
http://nayoro.repo.nii.ac.jp,jp,1817,,9717,na,na
http://nur.nu.edu.kz,KZ,1818,3434,,dspace, 5.4
http://nemertes.lis.upatras.gr,GR,1819,1047,,dspace, 5.1
http://ncf.sobek.ufl.edu,US,1821,2934,,na,na
http://niconurs.repo.nii.ac.jp,JP,1824,3588,,na,na
http://nirr.lib.niigata-u.ac.jp,JP,1825,1950,,dspace,
http://eprints.nirt.res.in,in,1827,,7943,eprints, 3.3
http://repository.tsuyama-ct.ac.jp,JP,1828,1980,,na,na
http://brage.bibsys.no,NO,1829,1807,,dspace, 5.5
http://dspace.nm-aist.ac.tz,TZ,1831,3423,,dspace, 4.2
http://brage.bibsys.no,NO,1832,1808,,dspace, 5.5
http://iris.lib.neu.edu,US,1834,636,,na,na
http://cyfrowa.biblioteka.krakow.pl,PL,1835,2248,,dlibra,
http://nsuworks.nova.edu,US,1836,3111,,digital commons,
http://ilu.zhbluzern.ch,CH,1838,2805,,na,na
http://161.122.37.51,KR,1839,2252,,dspace, 5.3
http://dare.uva.nl,NL,1840,2321,,na,na
http://ir.obihiro.ac.jp,jp,1841,,947,na,na
http://openresearch.ocadu.ca,ca,1842,,10339,eprints, 3.3
http://repositorio-aberto.up.pt,pt,3124,,1086,dspace, 6.3
http://www.lume.ufrgs.br,br,3125,,1092,dspace, 5.8
http://rihuc.huc.min-saude.pt,pt,3127,,1098,dspace, 5.2
http://www.letraseletras.ileel.ufu.br,br,3132,,1118,open journal systems, 2.4
http://eprints.ru.ac.za,za,3133,,1122,fedora,
http://ritdml.rit.edu,us,3134,,1126,dspace, 3.3
http://rodin.uca.es,es,3135,,1132,dspace,
http://sammelpunkt.philo.at,at,3138,,1150,eprints, 3.3
http://sapientia.ualg.pt,pt,3139,,1153,dspace, 5.2
http://www.univ-reims.fr,fr,3140,,1155,na,na
http://socialsciences.scielo.org,br,3146,,1184,dlibra,
http://www.scielo.org.ve,ve,3147,,1187,dlibra,
http://www.correspondances.cnrs.fr,fr,3148,,1189,na,na
http://sdeir.uqac.ca,ca,3151,,1198,eprints, 3.3
http://ir.lib.sfu.ca,ca,3153,,1206,na,na
http://libdigi.unicamp.br,br,3157,,1213,na,na
http://www.smu.edu,us,3158,,1216,na,na
http://kizilova.socionet.ru,ru,3159,,1219,na,na
http://spz.socionet.ru,ru,3160,,1224,na,na
http://sleid.cqu.edu.au,au,3163,,1236,na,na
http://ex-epsilon.slu.se,se,3166,,1243,eprints, 3.3
http://www.musikwissenschaft.tu-berlin.de,de,3167,,1261,na,na
http://eprints.tedankara.k12.tr,tr,3168,,1263,na,na
http://tel.ccsd.cnrs.fr,fr,3170,,1266,na,na
http://ahds.ac.uk,gb,3173,,1275,na,na
http://www.scielo.br,br,566,,1183,dlibra,
http://www.acikarsiv.gazi.edu.tr,TR,569,1147,,na,na
http://aleph-prod.ethz.ch,CH,570,150,,na,na
http://bibadm.ucla.edu.ve,VE,572,2031,,na,na
http://dare.ubvu.vu.nl,nl,573,,1491,dspace, 4.1
http://www.infoteca.cnptia.embrapa.br,br,574,,2481,dspace, 5.6
http://dspace.nplg.gov.ge,ge,575,,5150,dspace, 5.5
http://www.lenus.ie,ie,576,,714,dspace, 5.7
http://documents.irevues.inist.fr,FR,577,1220,,dspace, 4.2
http://bibliotecavirtualdefensa.es,es,578,,5297,na,na
http://ria.ua.pt,PT,580,2292,,dspace, 5.2
http://thesis.haverford.edu,US,581,167,,dspace, 5.7
http://digibug.ugr.es,es,582,,437,dspace, 6.2
http://researchbank.rmit.edu.au,AU,583,2399,,na,na
https://openaccess.leidenuniv.nl,NL,585,202,,dspace, 1.6
http://ir.ncue.edu.tw,TW,586,1969,,na,na
http://dspace.library.iitb.ac.in,in,587,,4649,na,na
http://pandektis.ekt.gr,GR,588,1646,,na,na
http://sedici.unlp.edu.ar,ar,589,,1193,dspace, 5.10
http://dspace.univ-tlemcen.dz,DZ,590,2678,,dspace, 5.6
http://arno.uvt.nl,NL,591,550,,na,na
http://bvpb.mcu.es,es,592,,1488,na,na
http://rcin.org.pl,PL,593,2053,,dlibra,
http://repository.dl.itc.u-tokyo.ac.jp,jp,595,,1466,na,na
http://e-artexte.ca,CA,596,2770,,eprints, 3.3
http://ir.u-gakugei.ac.jp,JP,597,872,,dspace,
http://era.library.ualberta.ca,ca,599,,2849,na,na
http://pbc.gda.pl,PL,600,2243,,dlibra,
http://pub.uni-bielefeld.de,DE,601,2294,,na,na
http://repository.ubn.ru.nl,NL,602,1236,,dspace, 3.1
http://opendocs.ids.ac.uk,GB,603,2319,,dspace, 5.10
http://diposit.ub.edu,ES,604,963,,dspace, 5.8
http://cdigital.uv.mx,mx,605,,3361,dspace, 6.0
http://gupea.ub.gu.se,SE,606,1149,,dspace, 1.8
http://nldr.library.ucar.edu,US,607,2011,,na,na
http://rua.ua.es,es,608,,1139,dspace, 5.4
http://ura.unisa.edu.au,AU,609,1231,,na,na
http://repositorio.unb.br,br,610,,6361,dspace, 6.3
http://researchrepository.ucd.ie,ie,611,,1106,dspace,
http://ekmair.ukma.kiev.ua,UA,1418,1757,,dspace, 6.2
http://oa.elibukr.org,ua,1419,,2757,dspace,
http://elib.gstu.by,by,1420,,8103,dspace, 6.2
http://repository.kpi.kharkov.ua,UA,1421,3033,,dspace, 6.3
http://dspace.onua.edu.ua,UA,1422,3036,,dspace, 6.3
http://dspace.nuft.edu.ua,UA,1423,2391,,dspace, 3.2
http://er.knutd.com.ua,ua,1425,,10775,dspace, 5.8
http://enpuir.npu.edu.ua,UA,1426,2350,,dspace, 5.4
http://opus.kobv.de,de,1428,,1043,na,na
http://opus.uni-hohenheim.de,DE,1429,611,,opus,
http://elibrary.matf.bg.ac.rs,RS,1431,3017,,dspace,
http://ir.nmu.org.ua,UA,1432,2796,,dspace, 5.5
https://edit.elte.hu,hu,1435,,9841,dspace,
http://openarchive.enea.it,IT,1436,2640,,dspace, 1.8
http://eprint.unsri.ac.id,ID,1437,2821,,eprints,
http://epublications.marquette.edu,US,1441,1876,,digital commons,
http://eresearch.ozyegin.edu.tr,tr,1444,,2927,dspace, 5.5
http://escholarshare.drake.edu,US,1446,145,,dspace, 5.6
http://escholarship.umassmed.edu,US,1448,544,,digital commons,
http://escriptorium.univer.kharkov.ua,UA,1449,2424,,dspace, 3.2
http://etd.unsyiah.ac.id,id,1450,,10202,na,na
http://ethesis.nitrkl.ac.in,in,1451,,1514,dspace,
http://www.eurecom.fr,FR,1452,1093,,na,na
http://dspacecris.eurocris.org,NL,1454,3556,,dspace,
http://eiop.or.at,at,1455,,488,na,na
http://fagarkivet.hioa.no,NO,1457,2483,,na,na
http://researchonline.federation.edu.au,AU,1462,1474,,fedora,
http://www.larramendi.es,ES,1463,2272,,na,na
http://digital.fides.org.pl,PL,1464,2246,,dlibra,
http://eprints.fikt.edu.mk,MK,1465,3717,,eprints, 3.3
http://fisherpub.sjfc.edu,US,1466,2828,,digital commons,
http://epress.lib.uts.edu.au,AU,2430,,,na,na
http://journal.konselor.or.id,ID,2431,,,open journal systems, 2.4
https://www.neliti.com,id,2432,,10597,na,na
http://umkeprints.umk.edu.my,my,2433,,5725,eprints, 3.3
http://cumhuriyet.dergipark.gov.tr,TR,2434,,,na,na
http://journal.konselor.or.id,ID,2435,,,open journal systems, 2.4
http://repositorio.cuc.edu.co,co,2438,,11825,dspace, 6.3
http://eprints.ummi.ac.id,id,2439,,12280,eprints, 3.3
http://www.revistas.usach.cl,,2440,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2441,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2442,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2443,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2444,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2445,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2446,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2447,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2448,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2449,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2450,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2451,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2452,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2453,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2454,,,open journal systems, 3.1
http://www.revistas.usach.cl,,2455,,,open journal systems, 3.1
http://pressto.amu.edu.pl,,2456,,,na,na
http://pressto.amu.edu.pl,,2457,,,na,na
http://pressto.amu.edu.pl,,2458,,,na,na
http://pressto.amu.edu.pl,,2459,,,na,na
http://pressto.amu.edu.pl,,2460,,,na,na
http://pressto.amu.edu.pl,,2461,,,na,na
http://pressto.amu.edu.pl,,2462,,,na,na
http://pressto.amu.edu.pl,,2463,,,na,na
http://pressto.amu.edu.pl,,2464,,,na,na
http://pressto.amu.edu.pl,,2465,,,na,na
http://pressto.amu.edu.pl,,2466,,,na,na
http://pressto.amu.edu.pl,,2467,,,na,na
http://pressto.amu.edu.pl,,2468,,,na,na
http://pressto.amu.edu.pl,,2469,,,na,na
http://pressto.amu.edu.pl,,2470,,,na,na
http://pressto.amu.edu.pl,,2471,,,na,na
http://pressto.amu.edu.pl,,2472,,,na,na
http://pressto.amu.edu.pl,,2473,,,na,na
http://pressto.amu.edu.pl,,2474,,,na,na
http://pressto.amu.edu.pl,,2475,,,na,na
http://159.226.59.140,cn,3411,,4422,na,na
http://159.226.123.10,,3414,,4436,na,na
http://bivaldi.gva.es,es,3416,,4440,na,na
http://bidicam.jccm.es,es,3417,,4441,na,na
http://bibliotecadigital.rah.es,es,3418,,4442,na,na
http://bibliotecavirtual.aragon.es,es,3419,,4443,na,na
http://82.223.10.68,es,3420,,4445,na,na
http://bibliotecavirtual.larioja.org,es,3421,,4447,na,na
http://infodigital.opandalucia.es,es,3422,,4453,dspace, 1.6
http://infodigital.opandalucia.es,es,3423,,4454,dspace, 1.6
http://thekeep.eiu.edu,us,3424,,4455,digital commons,
http://ecommons.luc.edu,us,3425,,4456,digital commons,
http://depot-e.uqtr.ca,ca,3430,,4554,eprints, 3.3
http://eprints.unsri.ac.id,id,3431,,7557,eprints,
http://scholarcommons.usf.edu,us,3432,,4566,digital commons,
http://econpapers.repec.org,de,3433,,4607,na,na
http://engagedscholarship.csuohio.edu,us,3434,,4698,digital commons,
http://ugakr.libs.uga.edu,,3437,,4754,dspace, 6.1
http://my.indexcopernicus.com,us,3438,,4762,na,na
http://bcpw.bg.pw.edu.pl,pl,3440,,4819,dlibra,
http://ugspace.ug.edu.gh,gh,3441,,4841,dspace, 6.2
http://spark.parkland.edu,us,3442,,4854,digital commons,
http://elitconf.sumdu.edu.ua,ua,3443,,4855,na,na
http://repository.brynmawr.edu,us,3445,,4908,digital commons,
http://semaphore.uqar.ca,ca,3446,,4913,eprints, 3.3
http://repositorio.udesa.edu.ar,ar,3448,,5063,na,na
http://bibliotecavirtual.unl.edu.ar,ar,3449,,5067,dspace,
http://ekmair.ukma.edu.ua,ua,3450,,5115,dspace, 6.2
http://tesis.luz.edu.ve,ve,3452,,5168,na,na
http://collected.jcu.edu,us,3453,,6178,digital commons,
http://cupola.gettysburg.edu,us,3454,,5196,digital commons,
http://elar.fizmat.tnpu.edu.ua,ua,3455,,5236,dspace, 1.8
http://dial.academielouvain.be,BE,612,1493,,na,na
http://serval.unil.ch,CH,613,1900,,na,na
https://estudogeral.sib.uc.pt,pt,614,,2945,dspace,
http://digitallibrary.amnh.org,US,615,395,,dspace, 6.0
https://ujcontent.uj.ac.za,za,617,,11010,na,na
http://www.ota.ox.ac.uk,GB,618,2807,,na,na
https://qmro.qmul.ac.uk,GB,619,2185,,dspace, 5.8
http://eprints.staffs.ac.uk,GB,620,2881,,eprints, 3.4
http://sam.ensam.eu,FR,621,2624,6387,dspace, 6.2
http://repository.research-publication.com,,622,,,na,na
http://sprite.bolton.ac.uk,GB,623,1156,,eprints, 3.3
http://www.ub.uit.no,no,624,,864,na,na
http://publications.maastrichtuniversity.nl,NL,625,83,,na,na
http://digitalcommons.wku.edu,US,626,928,,digital commons,
http://publikace.k.utb.cz,CZ,627,2849,,dspace, 5.7
http://cybertesis.unmsm.edu.pe,PE,628,410,,dspace, 6.2
http://ateneo.unmsm.edu.pe,pe,629,,3226,na,na
http://repositorioacademico.upc.edu.pe,pe,630,,8718,dspace, 5.7
http://www.ros.hw.ac.uk,GB,632,,,dspace, 4.2
http://doc.rero.ch,ch,634,,8789,invenio,
https://kclpure.kcl.ac.uk,GB,635,2761,,na,na
http://cds.cern.ch,CH,636,65,,invenio,
https://spectradspace.lib.imperial.ac.uk,GB,638,3152,,na,na
http://ojs.utlib.ee,EE,640,,,open journal systems, 3.1
http://repositorio.upn.edu.pe,PE,641,1873,,dspace, 5.5
http://repository.uinjkt.ac.id,ID,642,2717,,dspace,
http://digilib.uin-suka.ac.id,ID,643,3006,,eprints, 3.3
http://repository.unhas.ac.id,id,644,,4476,dspace, 3.1
https://doaj.org,,645,,,na,na
http://www.socratesjournal.com,,646,,,open journal systems, 3.1
https://www.pure.ed.ac.uk,GB,647,,,na,na
http://repository.falmouth.ac.uk,GB,649,3261,,eprints, 3.4
http://etheses.qmu.ac.uk,gb,651,,2447,dspace, 6.3
http://edata.qmu.ac.uk,GB,652,,,dspace, 6.3
http://publications.eng.cam.ac.uk,GB,653,,,eprints,
http://uobrep.openrepository.com,GB,654,,,dspace,
http://eprints.keele.ac.uk,GB,657,2263,,eprints, 3.3
http://risweb.st-andrews.ac.uk,GB,659,,,na,na
http://dash.harvard.edu,US,660,1586,,dspace, 6.2
https://pure.royalholloway.ac.uk,GB,661,,,na,na
http://bcpw.bg.pw.edu.pl,PL,1180,724,,dlibra,
http://www.bvh.univ-tours.fr,FR,1182,606,,na,na
https://repositorio.uam.es,es,1183,,145,dspace, 5.7
http://bictel.ulg.ac.be,be,1185,,147,na,na
http://biecoll.ub.uni-bielefeld.de,de,1186,,149,opus,
http://repository.bilkent.edu.tr,TR,1188,3533,,dspace,6.3
http://libir-bw.bss.ac.jp,JP,1189,2178,,na,na
http://scholarworks.boisestate.edu,US,1190,1558,,digital commons,
http://dspace.bolivarium.usb.ve,ve,1191,,430,dspace,
http://dspace.bracu.ac.bd,BD,1194,1570,,dspace,
http://arcabc.ca,CA,1195,3737,,na,na
http://dr.library.brocku.ca,CA,1196,1681,,dspace, 5.0
http://sci-gems.math.bas.bg,bg,1197,,684,dspace,
http://repositorio.ual.pt,PT,1201,3683,,dspace, 5.4
https://www.cancerdata.org,NL,1202,3576,,na,na
http://digital.march.es,ES,1204,2405,,na,na
http://www.ceemar.org,UA,1205,1511,,na,na
http://ceu.archives.ceu.hu,hu,1207,,225,na,na
http://www.cn2sv.cnrs.fr,FR,1208,1652,,na,na
https://cesgo.genouest.org,FR,1210,3638,,na,na
http://dspace.ceu.es,ES,1211,1751,,dspace,
http://publications.lib.chalmers.se,SE,1213,2000,,na,na
https://espace.cdu.edu.au,AU,1214,2617,,na,na
http://ir.cnu.edu.tw,tw,1215,,2283,na,na
http://opac.ll.chiba-u.jp,jp,1216,72,239,na,na
http://ciencipca.ipca.pt,PT,1220,3415,,dspace, 1.6
http://citarea.cita-aragon.es,ES,1221,2165,,na,na
http://dspace.cityu.edu.hk,CN,1222,1017,,na,na
http://cd.dgb.uanl.mx,MX,1224,3464,,dspace, 5.1
http://dgsa.uaeh.edu.mx,mx,1225,,4077,na,na
http://repository.uniminuto.edu,CO,1226,1528,,dspace, 5.8
http://biostats.bepress.com,US,1227,1484,,digital commons,
http://eprints-bangaloreuniversity.in,in,2367,,12118,na,na
https://fujijoshi.repo.nii.ac.jp,JP,2368,3779,,na,na
https://gijodai.repo.nii.ac.jp,JP,2369,3781,,na,na
http://shk.repo.nii.ac.jp,JP,2370,3768,,na,na
http://kdu.repo.nii.ac.jp,JP,2371,3774,,na,na
https://kyotogakuen.repo.nii.ac.jp,JP,2372,3780,,na,na
https://meiji-u.repo.nii.ac.jp,JP,2373,3766,,na,na
https://mu.repo.nii.ac.jp,JP,2374,3777,,na,na
http://eprints.ukmc.ac.id,ID,2375,3784,,eprints, 3.3
https://naragakuen.repo.nii.ac.jp,JP,2376,3778,,na,na
http://nifs-repository.repo.nii.ac.jp,JP,2377,3771,,na,na
http://repositorio.ucal.edu.pe,PE,2379,3791,,dspace, 5.2
http://chikyu.repo.nii.ac.jp,JP,2380,3772,,na,na
https://ryotokuji-u.repo.nii.ac.jp,JP,2381,3775,,na,na
http://saitama-med.repo.nii.ac.jp,JP,2382,3773,,na,na
http://archive.saulibrary.edu.bd,BD,2383,3785,,dspace,
http://scholarworks.uark.edu,us,2384,,11466,digital commons,
https://sums.repo.nii.ac.jp,JP,2385,3767,,na,na
https://tust.repo.nii.ac.jp,JP,2386,3769,,na,na
http://works.swarthmore.edu,US,2387,3788,,digital commons,
https://repositorio.comillas.edu,ES,2388,3796,,dspace,
http://scholarcommons.scu.edu,US,2389,3798,,digital commons,
http://scholar.uwindsor.ca,ca,2390,,6190,digital commons,
http://scholarworks.wmich.edu,US,2391,2396,,digital commons,
http://scholarworks.sfasu.edu,US,2392,3155,,digital commons,
http://sinta.ukdw.ac.id,ID,2393,3800,,na,na
http://scholars.unh.edu,US,2394,2832,,digital commons,
http://digitalcommons.law.yale.edu,US,2396,3306,,digital commons,
http://yamagata.repo.nii.ac.jp,JP,2397,3802,,na,na
http://journals.ub.uni-heidelberg.de,DE,2398,,,open journal systems, 2.4
http://scholar.oxy.edu,US,2399,1729,,digital commons,
http://nhuir.nhu.edu.tw,TW,2400,2216,,na,na
http://eprints.umsida.ac.id,id,2408,,11991,eprints, 3.3
http://elar.nung.edu.ua,ua,2412,,11706,dspace, 5.5
http://repositorio.upnfm.edu.hn,HN,2417,3807,,dspace,
http://press-start.gla.ac.uk,GB,2420,,,open journal systems, 3.1
http://inet.vidyasagar.ac.in,in,2421,,8585,dspace,
http://disszertacio.uni-eszterhazy.hu,hu,2422,,11934,eprints, 3.3
http://publikacio.uni-eszterhazy.hu,hu,2423,,11829,eprints, 3.3
http://lib.i-bteu.by,BY,2424,3815,,dspace, 4.3
http://publications.polymtl.ca,ca,2425,,2499,eprints, 3.3
http://scholarship.law.cornell.edu,US,2426,1703,,digital commons,
http://repositorio.udaff.edu.pe,PE,2427,3816,,dspace, 6.0
http://scholarship.law.wm.edu,US,2428,2351,,digital commons,
http://repository.fuoye.edu.ng,ng,3504,,6543,dspace, 3.1
http://14.139.121.106,in,3505,,6639,na,na
http://digitalcommons.mtu.edu,us,3506,,6691,digital commons,
http://researcharchive.vuw.ac.nz,nz,3508,,6742,dspace, 1.8
http://dspace.nlu.edu.ua,ua,3512,,6884,dspace, 6.2
http://dspace.epoka.edu.al,al,3514,,6900,dspace, 5.4
http://bbytezarsivi.hacettepe.edu.tr,tr,3517,,6940,na,na
http://hal-enpc.archives-ouvertes.fr,fr,3519,,6969,na,na
http://nwcommons.nwciowa.edu,us,3520,,6991,digital commons,
http://otago.ourheritage.ac.nz,nz,3521,,7003,na,na
http://bibliotecavirtual.ranm.es,es,3522,,7006,na,na
http://www.taccire.suanet.ac.tz,tz,3523,,7033,na,na
http://pearl.plymouth.ac.uk,,3524,,7037,dspace, 5.1
http://scholarship.law.upenn.edu,,3526,,7041,digital commons,
http://digitalcommons.longwood.edu,us,3527,,7042,digital commons,
http://vital.seals.ac.za,za,3528,,7097,fedora,
http://www.repositorio.fjp.mg.gov.br,br,3529,,7117,dspace, 3.0
http://scholarship.law.missouri.edu,,3531,,7197,digital commons,
http://digitalcommons.law.byu.edu,us,3532,,7198,digital commons,
http://dune.une.edu,us,3533,,7205,digital commons,
http://commons.erau.edu,us,3534,,7230,digital commons,
http://repository.upi.edu,id,3535,,7249,eprints, 3.3
http://emc.hs.admu.edu.ph,ph,3536,,7263,na,na
http://er.nau.edu.ua,ua,3537,,7274,dspace, 4.1
http://repository.widyatama.ac.id,id,3538,,7280,dspace, 3.1
http://repo.uipa.edu.ua,ua,3539,,7376,na,na
http://repo.kca.go.kr,kr,3540,,7392,dspace, 5.5
http://scholarship.sha.cornell.edu,us,3541,,7453,digital commons,
http://arch.permculture.ru,ru,3542,,7513,dspace, 5.1
http://www.ergani-repository.gr,gr,3543,,7551,dspace, 3.1
http://ebooks.serrelib.gr,gr,3544,,7552,dspace,
http://ebooks.liblivadia.gr,gr,3545,,7553,dspace,
http://repositorio.flacsoandes.edu.ec,ec,3547,,7619,dspace, 6.3
http://inspire.redlands.edu,us,3548,,7656,digital commons,
http://eureka.bodleian.ox.ac.uk,GB,662,,,eprints, 3.3
https://aaltodoc.aalto.fi,FI,663,661,,dspace, 5.4
http://abacus.universidadeuropea.es,ES,664,2995,,dspace, 5.10
http://www.acervodigital.unesp.br,BR,665,1998,,dspace, 5.6
http://repository.acropolis-education.gr,GR,666,2896,,dspace, 1.8
http://adudspace.adu.edu.tr,TR,667,2708,,dspace,
http://ahero.uwc.ac.za,za,668,,33,na,na
http://ir.lib.au.edu.tw,TW,670,1294,,dspace,
http://repository.thehealthwell.info,IE,671,3157,,na,na
http://apo.ansto.gov.au,AU,672,1685,,dspace,
https://digitalcollections.anu.edu.au,AU,673,79,,dspace, 5.8
http://open.uct.ac.za,za,674,,8896,dspace, 6.3
http://dspace.univ-bouira.dz,,675,3218,,dspace,
https://api.archives-ouvertes.fr,FR,676,166,,na,na
http://researchcommons.waikato.ac.nz,NZ,677,938,,dspace, 5.1
http://www.rraae.org.ec,EC,678,,,vufind, 2.3
http://library.wur.nl,NL,679,370,,na,na
http://eprints.glos.ac.uk,GB,680,3160,,eprints, 3.4
http://e-archivo.uc3m.es,es,681,,75,dspace, 5.4
https://ray.yorksj.ac.uk,GB,683,1391,,eprints, 3.4
http://eprints.esc.cam.ac.uk,GB,684,3280,,eprints, 3.3
http://insight.cumbria.ac.uk,GB,685,1675,,eprints, 3.3
http://researchspace.bathspa.ac.uk,GB,686,2694,,eprints, 3.4
http://www.kspjournals.org,TR,687,,,open journal systems, 2.4
http://www.kspjournals.org,TR,688,,,open journal systems, 2.4
http://www.kspjournals.org,TR,689,,,open journal systems, 2.4
http://www.kspjournals.org,TR,690,,,open journal systems, 2.4
http://www.kspjournals.org,TR,691,,,open journal systems, 2.4
http://api.springer.com,,692,,,na,na
https://opus.lib.uts.edu.au,AU,693,363,1432,dspace,
http://repository.winchester.ac.uk,GB,694,3794,,opus,
https://researchportal.port.ac.uk,GB,695,3461,,na,na
http://www.jcomorbidity.com,CH,696,,,na,na
https://dspace.vutbr.cz,cz,697,,7695,dspace, 5.3
http://lauda.ulapland.fi,fi,699,,11268,dspace, 5.6
http://doclib.uhasselt.be,BE,700,105,,dspace,
http://dspace.itg.be,BE,701,1507,,dspace, 3.1
http://invenio.nusl.cz,CZ,702,2186,,invenio,
http://www.biomedcentral.com,,703,,,na,na
http://bear.buckingham.ac.uk,GB,704,3435,,eprints, 3.3
http://ojs.ifnmu.edu.ua,UA,706,,,open journal systems, 3.1
http://oai.narcis.nl,NL,708,,,na,na
https://opus.hs-furtwangen.de,de,1562,,11194,opus,
https://opus.htwg-konstanz.de,de,1563,,9136,opus,
http://elib.uni-stuttgart.de,de,1564,,956,dspace, 5.10
http://ir.hust.edu.tw,TW,1565,2004,,dspace,
http://mek.oszk.hu,hu,1566,,847,na,na
http://commons.lib.niu.edu,US,1568,2507,,dspace, 6.2
http://hwhir.hwh.edu.tw,TW,1569,1870,,dspace,
http://repository.hyogo-u.ac.jp,jp,1570,,3060,dspace, 3.2
https://www.helmholtz-berlin.de,DE,1572,3680,,na,na
http://zitmac05.hzg.de,DE,1573,2110,,na,na
http://corpora.uni-hamburg.de,DE,1574,3418,,na,na
http://ibc.ilawa.pl,PL,1576,2318,,na,na
http://repository.ibss.org.ua,ua,1578,,652,na,na
https://iconline.ipleiria.pt,PT,1579,1564,,dspace, 5.2
http://dir.icm.edu.pl,PL,1580,2214,,na,na
http://idus.us.es,es,1582,,9631,dspace,
http://www.juntadeandalucia.es,es,1583,,7829,na,na
http://ebrary.ifpri.org,US,1584,712,,na,na
http://acikerisim.igdir.edu.tr,TR,1585,3069,,na,na
http://www.inbadigital.bellasartes.gob.mx,MX,1587,3188,,na,na
http://www.revencyt.ula.ve,VE,1588,878,,na,na
https://api.archives-ouvertes.fr,FR,1589,165,,na,na
https://grips.repo.nii.ac.jp,JP,1591,3209,,na,na
http://ir.icscanada.edu,CA,1592,3174,,dspace, 5.7
http://idiprints.knjiznica.idi.hr,HR,1593,3644,,eprints, 3.3
http://210.75.237.14,CN,1596,,4353,na,na
http://159.226.238.44,cn,1597,,4354,na,na
http://ir.giec.ac.cn,CN,1598,,4371,na,na
http://ir.gig.ac.cn,cn,1599,,4369,na,na
http://ir.ihns.ac.cn,cn,1600,,7244,na,na
http://159.226.40.250,cn,1604,,4375,dspace,
http://ir.ieecas.cn,cn,1605,,4384,na,na
http://159.226.115.200,cn,1606,,4358,na,na
http://ir.ipe.ac.cn,CN,1607,2847,,na,na
